times_utc,out1(t+0),out1(t+1),out1(t+2),out1(t+3)
2023-09-13 16:00:00,36.23432333,37.12085933,35.15816733,35.682265
2023-09-13 16:15:00,37.12085933,35.15816733,35.682265,36.65266133
2023-09-13 16:30:00,35.15816733,35.682265,36.65266133,36.22720067
2023-09-13 16:45:00,35.682265,36.65266133,36.22720067,35.16358433
2023-09-13 17:00:00,36.65266133,36.22720067,35.16358433,31.60949367
2023-09-13 17:15:00,36.22720067,35.16358433,31.60949367,27.72927867
2023-09-13 17:30:00,35.16358433,31.60949367,27.72927867,21.03848733
2023-09-13 17:45:00,31.60949367,27.72927867,21.03848733,16.29334767
2023-09-13 18:00:00,27.72927867,21.03848733,16.29334767,10.901777000000001
2023-09-13 18:15:00,21.03848733,16.29334767,10.901777000000001,10.155301
2023-09-13 18:30:00,16.29334767,10.901777000000001,10.155301,8.985830667
2023-09-13 18:45:00,10.901777000000001,10.155301,8.985830667,8.757056
2023-09-13 19:00:00,10.155301,8.985830667,8.757056,7.550358999999999
2023-09-13 19:15:00,8.985830667,8.757056,7.550358999999999,6.500303
2023-09-13 19:30:00,8.757056,7.550358999999999,6.500303,4.174826333
2023-09-13 19:45:00,7.550358999999999,6.500303,4.174826333,3.342961667
2023-09-13 20:00:00,6.500303,4.174826333,3.342961667,1.527220667
2023-09-13 20:15:00,4.174826333,3.342961667,1.527220667,1.527220667
2023-09-13 20:30:00,3.342961667,1.527220667,1.527220667,1.527220667
2023-09-13 20:45:00,1.527220667,1.527220667,1.527220667,1.527220667
2023-09-13 21:00:00,1.527220667,1.527220667,1.527220667,0.44485600000000003
2023-09-13 21:15:00,1.527220667,1.527220667,0.44485600000000003,0.44485600000000003
2023-09-13 21:30:00,1.527220667,0.44485600000000003,0.44485600000000003,0.44485600000000003
2023-09-13 21:45:00,0.44485600000000003,0.44485600000000003,0.44485600000000003,0.44485600000000003
2023-09-13 22:00:00,0.44485600000000003,0.44485600000000003,0.44485600000000003,0.44485600000000003
2023-09-13 22:15:00,0.44485600000000003,0.44485600000000003,0.44485600000000003,0.44485600000000003
2023-09-13 22:30:00,0.44485600000000003,0.44485600000000003,0.44485600000000003,0.44485600000000003
2023-09-13 22:45:00,0.44485600000000003,0.44485600000000003,0.44485600000000003,0.0
2023-09-13 23:00:00,0.44485600000000003,0.44485600000000003,0.0,0.0
2023-09-13 23:15:00,0.44485600000000003,0.0,0.0,0.0
2023-09-13 23:30:00,0.0,0.0,0.0,0.0
2023-09-13 23:45:00,0.0,0.0,0.0,0.0
2023-09-14 00:00:00,0.0,0.0,0.0,0.0
2023-09-14 00:15:00,0.0,0.0,0.0,0.0
2023-09-14 00:30:00,0.0,0.0,0.0,0.0
2023-09-14 00:45:00,0.0,0.0,0.0,0.0
2023-09-14 01:00:00,0.0,0.0,0.0,0.0
2023-09-14 01:15:00,0.0,0.0,0.0,0.0
2023-09-14 01:30:00,0.0,0.0,0.0,0.0
2023-09-14 01:45:00,0.0,0.0,0.0,0.0
2023-09-14 02:00:00,0.0,0.0,0.0,0.0
2023-09-14 02:15:00,0.0,0.0,0.0,0.0
2023-09-14 02:30:00,0.0,0.0,0.0,0.0
2023-09-14 02:45:00,0.0,0.0,0.0,0.0
2023-09-14 03:00:00,0.0,0.0,0.0,0.0
2023-09-14 03:15:00,0.0,0.0,0.0,0.0
2023-09-14 03:30:00,0.0,0.0,0.0,0.0
2023-09-14 03:45:00,0.0,0.0,0.0,0.0
2023-09-14 04:00:00,0.0,0.0,0.0,0.0
2023-09-14 04:15:00,0.0,0.0,0.0,0.0
2023-09-14 04:30:00,0.0,0.0,0.0,0.34933833299999995
2023-09-14 04:45:00,0.0,0.0,0.34933833299999995,0.34933833299999995
2023-09-14 05:00:00,0.0,0.34933833299999995,0.34933833299999995,0.555833
2023-09-14 05:15:00,0.34933833299999995,0.34933833299999995,0.555833,0.555833
2023-09-14 05:30:00,0.34933833299999995,0.555833,0.555833,2.046691
2023-09-14 05:45:00,0.555833,0.555833,2.046691,3.260311
2023-09-14 06:00:00,0.555833,2.046691,3.260311,6.222105667
2023-09-14 06:15:00,2.046691,3.260311,6.222105667,7.449420667
2023-09-14 06:30:00,3.260311,6.222105667,7.449420667,9.766786667
