times_utc,out1(t+0),out1(t+1),out1(t+2),out1(t+3)
2023-10-03 15:30:00,19.873787,19.35037,18.699566,17.885775
2023-10-03 15:45:00,18.965204,18.36073,17.56911,16.633427
2023-10-03 16:00:00,16.883762,15.984591,14.94871,13.800988
2023-10-03 16:15:00,10.470449,8.972415,7.689885,6.5010824
2023-10-03 16:30:00,8.288189,6.9712152,5.7815437,4.7639403
2023-10-03 16:45:00,6.8321853,5.630884,4.529431,3.6720097
2023-10-03 17:00:00,4.185192,3.2230794,2.444612,1.9659277
2023-10-03 17:15:00,3.8464382,2.9517202,2.2211516,1.7925675
2023-10-03 17:30:00,3.2174547,2.3608232,1.7305672,1.3973433
2023-10-03 17:45:00,3.159675,2.2750793,1.6646284,1.3321601
2023-10-03 18:00:00,3.1783519,2.3070757,1.7137352,1.3607934
2023-10-03 18:15:00,3.8043828,2.936079,2.283814,1.8124906
2023-10-03 18:30:00,3.9287715,3.1810656,2.5432427,2.0269809
2023-10-03 18:45:00,4.0289145,3.3940866,2.7643924,2.2136805
2023-10-03 19:00:00,2.364964,1.9556029,1.5807061,1.2874129
2023-10-03 19:15:00,2.3221667,1.9805288,1.6328739,1.3437867
2023-10-03 19:30:00,1.7484833,1.5051559,1.2628732,1.0599538
2023-10-03 19:45:00,1.7130948,1.4820976,1.2444822,1.0421187
2023-10-03 20:00:00,1.6896868,1.446505,1.2080512,1.0076635
2023-10-03 20:15:00,1.4012629,1.1798866,0.9848172,0.82760304
2023-10-03 20:30:00,1.3141991,1.0980871,0.91655505,0.7745587
2023-10-03 20:45:00,0.41796514,0.3129808,0.27133453,0.2640212
2023-10-03 21:00:00,0.19978434,0.15284315,0.15252903,0.18219058
2023-10-03 21:15:00,0.101024695,0.09883563,0.12239246,0.17496802
2023-10-03 21:30:00,0.032469112,0.07345412,0.118245766,0.19229832
2023-10-03 21:45:00,-0.017917389,0.068931304,0.13419215,0.22873518
2023-10-03 22:00:00,-0.05195463,0.084238924,0.16849689,0.28121692
2023-10-03 22:15:00,-0.0695267,0.11870052,0.21929924,0.346482
2023-10-03 22:30:00,-0.07084151,0.16998053,0.28291678,0.4195758
2023-10-03 22:45:00,-0.057170115,0.23359624,0.3534401,0.4934717
2023-10-03 23:00:00,-0.030162917,0.30480495,0.4253164,0.56208324
2023-10-03 23:15:00,0.008256095,0.37922978,0.49416095,0.62120575
2023-10-03 23:30:00,0.056151986,0.45377824,0.557984,0.66999006
2023-10-03 23:45:00,0.11146215,0.52634716,0.61661196,0.7101221
